station_id,line,name,station_nm_eng,station_cd,fr_code,bldn_id,lat,lng,created_at,updated_at,geom
354,7호선,면목,Myeonmok,2723,721,2723,37.5885790,127.0875030,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.087503 37.588579)
355,7호선,중곡,Junggok,2726,724,2726,37.5659230,127.0843200,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.08432 37.565923)
356,7호선,군자,Gunja,2727,725,2727,37.5568970,127.0793380,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.079338 37.556897)
357,7호선,어린이대공원,Children`s  Grand Park,2728,726,2728,37.5480140,127.0746580,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.074658 37.548014)
358,7호선,자양,Jayang,2730,728,2730,37.5315400,127.0667040,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.066704 37.53154)
359,7호선,청담,Cheongdam,2731,729,2731,37.5193650,127.0533500,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.05335 37.519365)
360,7호선,강남구청,Gangnam-gu Office,2732,730,2732,37.5171790,127.0412550,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.041255 37.517179)
361,7호선,하계,Hagye,2717,715,2717,37.6363520,127.0679900,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.06799 37.636352)
362,7호선,공릉,Gongneung,2718,716,2718,37.6257420,127.0728960,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.072896 37.625742)
363,7호선,건대입구,Konkuk Univ.,2729,727,2729,37.5407860,127.0710110,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.071011 37.540786)
364,7호선,논현,Nonhyeon,2734,732,2734,37.5110930,127.0214150,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.021415 37.511093)
365,7호선,고속터미널,Express Bus Terminal,2736,734,2736,37.5033670,127.0050680,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.005068 37.503367)
366,7호선,내방,Naebang,2737,735,2737,37.4876180,126.9935130,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.993513 37.487618)
367,7호선,이수,Isu,2738,736,2738,37.4851960,126.9816050,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.981605 37.485196)
368,7호선,남성,Namseong,2739,737,2739,37.4845960,126.9712510,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.971251 37.484596)
369,7호선,숭실대입구,Soongsil Univ.,2740,738,2740,37.4960290,126.9538220,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.953822 37.496029)
370,7호선,상도,Sangdo,2741,739,2741,37.5028340,126.9479100,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.94791 37.502834)
371,7호선,장승배기,Jangseungbaegi,2742,740,2742,37.5048980,126.9391500,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.93915 37.504898)
372,7호선,신대방삼거리,Sindaebang  samgeori,2743,741,2743,37.4997010,126.9282760,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.928276 37.499701)
373,7호선,보라매,Boramae,2744,742,2744,37.4998720,126.9204280,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.920428 37.499872)
374,7호선,신풍,Sinpung,2745,743,2745,37.5000800,126.9099300,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.90993 37.50008)
375,7호선,남구로,Namguro,2747,745,2747,37.4860560,126.8872490,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.887249 37.486056)
376,7호선,가산디지털단지,Gasan Digital Complex,2748,746,2748,37.4803380,126.8826560,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.882656 37.480338)
377,7호선,광명사거리,Gwangmyeongsageori,2750,748,2750,37.4792520,126.8548760,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.854876 37.479252)
378,7호선,천왕,Cheonwang,2751,749,2751,37.4866370,126.8387130,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.838713 37.486637)
379,7호선,온수,Onsu,2752,750,2752,37.4920920,126.8230230,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.823023 37.492092)
380,7호선,용마산,Yongmasan,2725,723,2725,37.5736470,127.0867270,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.086727 37.573647)
381,7호선,대림,Daerim,2746,744,2746,37.4930130,126.8970750,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.897075 37.493013)
382,7호선,사가정,Sagajeong,2724,722,2724,37.5808940,127.0884780,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.088478 37.580894)
383,7호선,반포,Banpo,2735,733,2735,37.5081780,127.0117270,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.011727 37.508178)
384,7호선,학동,Hak-dong,2733,731,2733,37.5142290,127.0316560,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.031656 37.514229)
385,7호선,철산,Cheolsan,2749,747,2749,37.4760500,126.8679110,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.867911 37.47605)
386,7호선,까치울,Kkachiul,3753,751,3753,37.5061300,126.8109300,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.81093 37.50613)
387,7호선,부천종합운동장,Bucheon Stadium,3754,752,3754,37.5050200,126.7966100,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.79661 37.50502)
388,7호선,춘의,Chunui,3755,753,3755,37.5036500,126.7882800,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.78828 37.50365)
389,7호선,신중동,Sinjung-dong,3756,754,3756,37.5028200,126.7756600,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.77566 37.50282)
390,7호선,부천시청,Bucheon City Hall,3757,755,3757,37.5044400,126.7636400,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.76364 37.50444)
391,7호선,상동,Sang-dong,3758,756,3758,37.5058140,126.7531630,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.753163 37.505814)
392,7호선,삼산체육관,Samsan Gymnasium,3759,757,3759,37.5072400,126.7417900,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.74179 37.50724)
393,7호선,굴포천,Gulpocheon,3760,758,3760,37.5068100,126.7323400,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.73234 37.50681)
394,7호선,부평구청,Bupyeong-gu Office,3761,759,3761,37.5084800,126.7207700,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.72077 37.50848)
395,7호선,석남,Seongnam,3763,761,3763,37.5062285,126.6762813,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.6762813 37.5062285)
396,7호선,산곡,Sangok,3762,760,3762,37.5086000,126.7035277,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.7035277 37.5086)
397,8호선,남위례,Namwirye,2828,821,2828,37.4624000,127.1397700,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.13977 37.4624)
398,8호선,잠실,Jamsil,2815,814,2815,37.5146920,127.1043380,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.104338 37.514692)
399,8호선,석촌,Seokchon,2816,815,2816,37.5055570,127.1068320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.106832 37.505557)
400,8호선,몽촌토성,Mongchontoseong,2814,813,2814,37.5174090,127.1123590,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.112359 37.517409)
401,8호선,모란,Moran,2827,827,2827,37.4338240,127.1298370,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.129837 37.433824)
402,8호선,수진,Sujin,2826,826,2826,37.4374280,127.1407220,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.140722 37.437428)
403,8호선,신흥,Sinheung,2825,825,2825,37.4409180,127.1475640,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.147564 37.440918)
404,8호선,가락시장,Garak Market,2818,817,2818,37.4928880,127.1183980,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.118398 37.492888)
405,8호선,단대오거리,Dandaeogeori,2824,824,2824,37.4452100,127.1568660,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.156866 37.44521)
406,8호선,남한산성입구,Namhansanseong,2823,823,2823,37.4515350,127.1598160,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.159816 37.451535)
407,8호선,천호,Cheonho,2812,811,2812,37.5381130,127.1232540,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.123254 37.538113)
408,8호선,산성,Sanseong,2822,822,2822,37.4571220,127.1499080,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.149908 37.457122)
409,8호선,암사,Amsa,2811,810,2811,37.5502100,127.1275620,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.127562 37.55021)
410,8호선,강동구청,Gangdong-gu Office,2813,812,2813,37.5303410,127.1205080,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.120508 37.530341)
411,8호선,송파,Songpa,2817,816,2817,37.4997030,127.1121830,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.112183 37.499703)
412,8호선,문정,Munjeong,2819,818,2819,37.4858550,127.1225000,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.1225 37.485855)
413,8호선,복정,Bokjeong,2821,820,2821,37.4710520,127.1267320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.126732 37.471052)
414,8호선,장지,Jangji,2820,819,2820,37.4787030,127.1261910,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.126191 37.478703)
415,9호선,삼전,Samjeon,4131,931,4131,37.5047380,127.0880250,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.088025 37.504738)
416,9호선,흑석,Heukseok,4119,919,4119,37.5087700,126.9637080,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.963708 37.50877)
417,9호선,동작,Dongjak,4120,920,4120,37.5028780,126.9781530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.978153 37.502878)
418,9호선,가양,Gayang,4107,907,4107,37.5613910,126.8544560,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.854456 37.561391)
419,9호선,한성백제,Hanseong Baekje,4135,935,4135,37.5164040,127.1165030,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.116503 37.516404)
420,9호선,마곡나루,Magongnaru,4105,905,4105,37.5667780,126.8273100,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.82731 37.566778)
421,9호선,올림픽공원,Olympic Park,4136,936,4136,37.5162690,127.1302880,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.130288 37.516269)
422,9호선,둔촌오륜,Dunchon Oryun,4137,937,4137,37.5196830,127.1379890,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.137989 37.519683)
423,9호선,중앙보훈병원,VHS Medical Center,4138,938,4138,37.5291910,127.1487390,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.148739 37.529191)
424,9호선,삼성중앙,Samseong Jungang,4128,928,4128,37.5130110,127.0532820,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.053282 37.513011)
425,9호선,국회의사당,National Assembly,4114,914,4114,37.5281050,126.9178740,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.917874 37.528105)
426,9호선,여의도,Yeouido,4115,915,4115,37.5217600,126.9240300,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.92403 37.52176)
427,9호선,석촌,Seokchon(Hansol Hospital),4133,933,4133,37.5052080,127.1070400,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.10704 37.505208)
428,9호선,샛강,Saetgang,4116,916,4116,37.5172740,126.9284220,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.928422 37.517274)
429,9호선,신방화,Sinbanghwa,4104,904,4104,37.5675320,126.8166010,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.816601 37.567532)
430,9호선,공항시장,Airport Market,4103,903,4103,37.5637260,126.8106780,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.810678 37.563726)
431,9호선,김포공항,Gimpo Intl. Airport,4102,902,4102,37.5619160,126.8021520,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.802152 37.561916)
432,9호선,노량진,Noryangjin,4117,917,4117,37.5135340,126.9410050,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.941005 37.513534)
433,9호선,증미,Jeungmi,4108,908,4108,37.5574020,126.8619390,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.861939 37.557402)
434,9호선,당산,Dangsan,4113,913,4113,37.5334060,126.9028090,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.902809 37.533406)
435,9호선,노들,Nodeul,4118,918,4118,37.5128870,126.9532220,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.953222 37.512887)
436,9호선,구반포,Gubanpo,4121,921,4121,37.5013640,126.9873320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.987332 37.501364)
437,9호선,염창,Yeomchang,4110,910,4110,37.5469360,126.8749160,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.874916 37.546936)
438,9호선,등촌,Deungchon,4109,909,4109,37.5506320,126.8656890,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.865689 37.550632)
439,9호선,봉은사,Bongeunsa,4129,929,4129,37.5142190,127.0602450,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.060245 37.514219)
440,9호선,개화,Gaehwa,4101,901,4101,37.5786080,126.7981530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.798153 37.578608)
441,9호선,신반포,Sinbanpo,4122,922,4122,37.5034150,126.9959250,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.995925 37.503415)
442,9호선,선유도,Seonyudo,4112,912,4112,37.5380200,126.8935250,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.893525 37.53802)
443,9호선,고속터미널,Express Bus Terminal,4123,923,4123,37.5059800,127.0044030,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.004403 37.50598)
444,9호선,사평,Sapyeong,4124,924,4124,37.5042060,127.0152590,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.015259 37.504206)
445,9호선,종합운동장,Sports Complex,4130,930,4130,37.5114260,127.0762750,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.076275 37.511426)
446,9호선,석촌고분,Seokchon Gobun,4132,932,4132,37.5025580,127.0970330,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.097033 37.502558)
447,9호선,신논현,Sinnonhyeon,4125,925,4125,37.5045980,127.0250600,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.02506 37.504598)
448,9호선,송파나루,Songpanaru,4134,934,4134,37.5103720,127.1122160,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.112216 37.510372)
449,9호선,언주,Eonju,4126,926,4126,37.5072870,127.0338680,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.033868 37.507287)
450,9호선,선정릉,Seonjeongneung,4127,927,4127,37.5102970,127.0439990,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.043999 37.510297)
451,9호선,양천향교,Yangcheon Hyanggyo,4106,906,4106,37.5683810,126.8413330,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.841333 37.568381)
452,9호선,신목동,Sinmokdong,4111,911,4111,37.5442770,126.8830800,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.88308 37.544277)
453,GTXA,성남,Seongnam,0009,X109,9008,37.3946700,127.1205800,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.12058 37.39467)
454,GTXA,동탄,Dongtan,0011,X111,9010,37.2003400,127.0956900,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.09569 37.20034)
455,GTXA,수서,Suseo,0008,X108,9007,37.4863700,127.1016100,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.10161 37.48637)
456,GTXA,구성,Guseong,0010,X110,9009,37.2991300,127.1038900,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.10389 37.29913)
457,경강선,판교,Pangyo,1501,K409,1501,37.3947610,127.1112170,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.111217 37.394761)
458,경강선,경기광주,GyeonggiGwangju,1504,K413,1504,37.3999070,127.2526300,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.25263 37.399907)
459,경강선,이천,Icheon,1508,K417,1508,37.2655790,127.4422600,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.44226 37.265579)
460,경강선,곤지암,Gonjiam,1506,K415,1506,37.3513150,127.3467400,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.34674 37.351315)
461,경강선,여주,Yeoju,1511,K420,1511,37.2823080,127.6288160,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.628816 37.282308)
462,경강선,부발,Bubal,1509,K418,1509,37.2601920,127.4902770,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.490277 37.260192)
463,경강선,신둔도예촌,Sindundoyechon,1507,K416,1507,37.3171850,127.4047600,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.40476 37.317185)
464,경강선,초월,Chowol,1505,K414,1505,37.3744190,127.2990000,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.299 37.374419)
465,경강선,세종대왕릉,Sejongdaewangneung,1510,K419,1510,37.2953090,127.5709380,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.570938 37.295309)
466,경강선,삼동,Samdong,1503,K412,1503,37.4095220,127.2033600,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.20336 37.409522)
467,경강선,성남,Seongnam,1512,K410,1512,37.3946800,127.1194500,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.11945 37.39468)
468,경강선,이매,Imae,1502,K411,1502,37.3946550,127.1278190,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.127819 37.394655)
469,경의중앙선,곡산,Goksan,1272,K323,1272,37.6456760,126.8017620,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.801762 37.645676)
470,경의중앙선,대곡,Daegok,0300,K322,9002,37.6319100,126.8111300,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.81113 37.63191)
471,경의중앙선,능곡,Neunggok,1271,K321,1271,37.6188080,126.8207830,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.820783 37.618808)
472,경의중앙선,일산,Ilsan,1275,K326,1275,37.6820770,126.7698460,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.769846 37.682077)
473,경의중앙선,행신,Haengsin,1270,K320,1270,37.6121020,126.8341460,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.834146 37.612102)
474,경의중앙선,지평,Jipyeong,1220,K138,1220,37.4763930,127.6298740,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.629874 37.476393)
475,경의중앙선,신원,Sinwon,1213,K131,1213,37.5255450,127.3729210,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.372921 37.525545)
476,경의중앙선,홍대입구,Hongik Univ.,1264,K314,1293,37.5576410,126.9266830,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.926683 37.557641)
477,경의중앙선,용문,Yongmun,1219,K137,1219,37.4822300,127.5946470,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.594647 37.48223)
478,경의중앙선,팔당,Paldang,1210,K128,1210,37.5473710,127.2439390,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.243939 37.547371)
479,경의중앙선,회기,Hoegi,101C,K118,1015,37.5894600,127.0575830,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.057583 37.58946)
480,경의중앙선,응봉,Eungbong,1012,K115,1012,37.5499460,127.0345380,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.034538 37.549946)
481,경의중앙선,옥수,Oksu,1011,K114,1011,37.5404460,127.0186720,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.018672 37.540446)
482,경의중앙선,문산,Munsan,1284,K335,1284,37.8546190,126.7880470,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.788047 37.854619)
483,경의중앙선,운정,Unjeong,1278,K329,1278,37.7258260,126.7672570,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.767257 37.725826)
484,경의중앙선,야당,Yadang,1277,K328,1277,37.7123270,126.7613560,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.761356 37.712327)
485,경의중앙선,탄현,Tanhyeon,1276,K327,1276,37.6940230,126.7610860,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.761086 37.694023)
486,경의중앙선,풍산,Pungsan,1274,K325,1274,37.6723460,126.7862430,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.786243 37.672346)
487,경의중앙선,백마,Baengma,1273,K324,1273,37.6582390,126.7944610,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.794461 37.658239)
488,경의중앙선,강매,Gangmae,1269,K319,1269,37.6123140,126.8432230,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.843223 37.612314)
489,경의중앙선,디지털미디어시티,Digital Media City,1266,K316,1294,37.5774750,126.9004530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.900453 37.577475)
490,경의중앙선,가좌,Gajwa,1265,K315,1265,37.5684910,126.9154870,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.915487 37.568491)
491,경의중앙선,서강대,Sogang Univ.,1263,K313,1263,37.5518810,126.9357110,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.935711 37.551881)
492,경의중앙선,망우,Mangu,1203,K121,1203,37.5995500,127.0919090,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.091909 37.59955)
493,경의중앙선,수색,Susaek,1267,K317,1267,37.5808420,126.8956110,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.895611 37.580842)
494,경의중앙선,왕십리,Wangsimni,1013,K116,1013,37.5618270,127.0383520,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.038352 37.561827)
495,경의중앙선,효창공원앞,Hyochang Park,1261,K826,1261,37.5385790,126.9622100,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.96221 37.538579)
496,경의중앙선,서울,Seoul Station,1251,P313,1291,37.5572310,126.9710300,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.97103 37.557231)
497,경의중앙선,구리,Guri,1205,K123,1205,37.6033920,127.1438690,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.143869 37.603392)
498,경의중앙선,원덕,Wondeok,1218,K136,1218,37.4686720,127.5470760,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.547076 37.468672)
499,경의중앙선,한남,Hannam,1010,K113,1010,37.5294300,127.0091690,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.009169 37.52943)
500,경의중앙선,양수,Yangsu,1212,K130,1212,37.5459810,127.3290980,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.329098 37.545981)
501,경의중앙선,양평,Yangpyeong,1217,K135,1217,37.4927730,127.4918370,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.491837 37.492773)
502,경의중앙선,금촌,Geumchon,1280,K331,1280,37.7662170,126.7746440,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.774644 37.766217)
503,경의중앙선,오빈,Obin,1216,K134,1216,37.5060620,127.4738680,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.473868 37.506062)
504,경의중앙선,아신,Asin,1215,K133,1215,37.5138200,127.4431730,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.443173 37.51382)
505,경의중앙선,국수,Guksu,1214,K132,1214,37.5161690,127.3993670,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.399367 37.516169)
506,경의중앙선,이촌,Ichon,1008,K111,1008,37.5224270,126.9734060,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.973406 37.522427)
507,경의중앙선,운길산,Ungilsan,1211,K129,1211,37.5546690,127.3101150,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.310115 37.554669)
508,경의중앙선,덕소,Deokso,1208,K126,1208,37.5867810,127.2088320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.208832 37.586781)
509,경의중앙선,중랑,Jungnang,1201,K119,1201,37.5949170,127.0761160,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.076116 37.594917)
510,경의중앙선,양정,Yangjeong,1207,K125,1207,37.6053300,127.1936400,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.19364 37.60533)
511,경의중앙선,도농,Donong,1206,K124,1206,37.6088060,127.1611530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.161153 37.608806)
512,경의중앙선,임진강,Imjingang,1285,K337,1285,37.8884210,126.7467650,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.746765 37.888421)
513,경의중앙선,금릉,Geum  neung,1279,K330,1279,37.7513220,126.7653470,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.765347 37.751322)
514,경의중앙선,신촌,Sinchon,1252,P312,1252,37.5597330,126.9425970,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.942597 37.559733)
515,경의중앙선,양원,Yangwon,1204,K122,1204,37.6065960,127.1079060,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.107906 37.606596)
516,경의중앙선,상봉,Sangbong,1202,K120,1202,37.5966780,127.0850400,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.08504 37.596678)
